Year,Month,Day,DayOfWeek,Hour,TimeOfDay,Holidays,Season,WeekEnd,Parking,CheckIns,CheckOuts,Date,Previous,Latest
2022,8,26,5,4,1,1,2,0,9,0,0,26/08/2022 04:00:00,10,9
2022,8,26,5,5,1,1,2,0,9,0,0,26/08/2022 05:00:00,9,9
2022,8,26,5,6,1,1,2,0,9,0,0,26/08/2022 06:00:00,9,9
2022,8,26,5,7,2,1,2,0,12,3,0,26/08/2022 07:00:00,9,12
2022,8,26,5,8,2,1,2,0,26,15,1,26/08/2022 08:00:00,12,26
2022,8,26,5,9,2,1,2,0,45,22,3,26/08/2022 09:00:00,26,45
2022,8,26,5,10,2,1,2,0,59,23,9,26/08/2022 10:00:00,45,59
2022,8,26,5,11,3,1,2,0,72,20,9,26/08/2022 11:00:00,59,70
2022,8,26,5,12,3,1,2,0,78,20,17,26/08/2022 12:00:00,72,73
2022,8,26,5,13,3,1,2,0,76,13,14,26/08/2022 13:00:00,78,72
2022,8,26,5,14,3,1,2,0,72,9,11,26/08/2022 14:00:00,76,70
2022,8,26,5,15,4,1,2,0,70,7,14,26/08/2022 15:00:00,72,63
2022,8,26,5,16,4,1,2,0,63,6,17,26/08/2022 16:00:00,70,52
2022,8,26,5,17,4,1,2,0,54,11,23,26/08/2022 17:00:00,63,40
2022,8,26,5,18,4,1,2,0,39,7,20,26/08/2022 18:00:00,54,27
2022,8,26,5,19,5,1,2,0,33,12,6,26/08/2022 19:00:00,39,33
2022,8,26,5,20,5,1,2,0,39,16,10,26/08/2022 20:00:00,33,39
2022,8,26,5,21,5,1,2,0,39,9,9,26/08/2022 21:00:00,39,39
2022,8,26,5,22,5,1,2,0,39,6,9,26/08/2022 22:00:00,39,36
2022,8,26,5,23,0,1,2,0,38,7,6,26/08/2022 23:00:00,39,37
2022,8,27,6,0,0,1,2,1,37,2,11,27/08/2022 00:00:00,38,28
2022,8,27,6,1,0,1,2,1,28,2,11,27/08/2022 01:00:00,37,19
2022,8,27,6,2,0,1,2,1,19,1,7,27/08/2022 02:00:00,28,13
2022,8,27,6,3,1,1,2,1,13,0,1,27/08/2022 03:00:00,19,12
2022,8,27,6,4,1,1,2,1,13,1,0,27/08/2022 04:00:00,13,13
2022,8,27,6,5,1,1,2,1,13,0,0,27/08/2022 05:00:00,13,13
2022,8,27,6,6,1,1,2,1,13,0,0,27/08/2022 06:00:00,13,13
2022,8,27,6,7,2,1,2,1,14,1,0,27/08/2022 07:00:00,13,14
2022,8,27,6,8,2,1,2,1,18,4,1,27/08/2022 08:00:00,14,17
2022,8,27,6,9,2,1,2,1,21,7,3,27/08/2022 09:00:00,18,21
2022,8,27,6,10,2,1,2,1,32,12,1,27/08/2022 10:00:00,21,32
2022,8,27,6,11,3,1,2,1,48,20,4,27/08/2022 11:00:00,32,48
2022,8,27,6,12,3,1,2,1,54,10,6,27/08/2022 12:00:00,48,52
2022,8,27,6,13,3,1,2,1,52,10,15,27/08/2022 13:00:00,54,47
2022,8,27,6,14,3,1,2,1,47,7,12,27/08/2022 14:00:00,52,42
2022,8,27,6,15,4,1,2,1,49,14,10,27/08/2022 15:00:00,47,46
2022,8,27,6,16,4,1,2,1,46,3,14,27/08/2022 16:00:00,49,35
2022,8,27,6,17,4,1,2,1,36,3,10,27/08/2022 17:00:00,46,28
2022,8,27,6,18,4,1,2,1,28,4,6,27/08/2022 18:00:00,36,26
2022,8,27,6,19,5,1,2,1,32,12,6,27/08/2022 19:00:00,28,32
2022,8,27,6,20,5,1,2,1,45,16,3,27/08/2022 20:00:00,32,45
2022,8,27,6,21,5,1,2,1,66,32,14,27/08/2022 21:00:00,45,63
2022,8,27,6,22,5,1,2,1,70,11,4,27/08/2022 22:00:00,66,70
2022,8,27,6,23,0,1,2,1,76,8,6,27/08/2022 23:00:00,70,72
2022,8,28,0,0,0,1,2,1,72,2,34,28/08/2022 00:00:00,76,40
2022,8,28,0,1,0,1,2,1,40,1,17,28/08/2022 01:00:00,72,24
2022,8,28,0,2,0,1,2,1,24,0,7,28/08/2022 02:00:00,40,17
2022,8,28,0,3,1,1,2,1,18,1,4,28/08/2022 03:00:00,24,14
2022,8,28,0,4,1,1,2,1,15,1,1,28/08/2022 04:00:00,18,14
2022,8,28,0,5,1,1,2,1,14,0,0,28/08/2022 05:00:00,15,14
2022,8,28,0,6,1,1,2,1,15,1,0,28/08/2022 06:00:00,14,15
2022,8,28,0,7,2,1,2,1,15,0,1,28/08/2022 07:00:00,15,14
2022,8,28,0,8,2,1,2,1,15,1,0,28/08/2022 08:00:00,15,15
2022,8,28,0,9,2,1,2,1,16,2,3,28/08/2022 09:00:00,15,14
2022,8,28,0,10,2,1,2,1,16,2,0,28/08/2022 10:00:00,16,16
2022,8,28,0,11,3,1,2,1,23,7,0,28/08/2022 11:00:00,16,23
2022,8,28,0,12,3,1,2,1,31,9,1,28/08/2022 12:00:00,23,31
2022,8,28,0,13,3,1,2,1,35,11,8,28/08/2022 13:00:00,31,34
2022,8,28,0,14,3,1,2,1,34,3,10,28/08/2022 14:00:00,35,27
2022,8,28,0,15,4,1,2,1,27,4,7,28/08/2022 15:00:00,34,24
2022,8,28,0,16,4,1,2,1,24,1,7,28/08/2022 16:00:00,27,18
2022,8,28,0,17,4,1,2,1,18,2,5,28/08/2022 17:00:00,24,15
2022,8,28,0,18,4,1,2,1,16,4,5,28/08/2022 18:00:00,18,14
2022,8,28,0,19,5,1,2,1,16,5,3,28/08/2022 19:00:00,16,16
2022,8,28,0,20,5,1,2,1,23,11,4,28/08/2022 20:00:00,16,23
2022,8,28,0,21,5,1,2,1,27,5,2,28/08/2022 21:00:00,23,26
2022,8,28,0,22,5,1,2,1,26,3,12,28/08/2022 22:00:00,27,17
2022,8,28,0,23,0,1,2,1,18,2,3,28/08/2022 23:00:00,26,16
2022,8,29,1,0,0,1,2,0,16,2,5,29/08/2022 00:00:00,18,13
2022,8,29,1,1,0,1,2,0,13,1,3,29/08/2022 01:00:00,16,11
2022,8,29,1,2,0,1,2,0,11,0,1,29/08/2022 02:00:00,13,10
2022,8,29,1,3,1,1,2,0,10,0,0,29/08/2022 03:00:00,11,10
2022,8,29,1,4,1,1,2,0,10,0,0,29/08/2022 04:00:00,10,10
2022,8,29,1,5,1,1,2,0,10,0,0,29/08/2022 05:00:00,10,10
2022,8,29,1,6,1,1,2,0,11,1,0,29/08/2022 06:00:00,10,11
2022,8,29,1,7,2,1,2,0,16,6,1,29/08/2022 07:00:00,11,16
2022,8,29,1,8,2,1,2,0,33,18,1,29/08/2022 08:00:00,16,33
2022,8,29,1,9,2,1,2,0,59,27,1,29/08/2022 09:00:00,33,59
2022,8,29,1,10,2,1,2,0,74,20,6,29/08/2022 10:00:00,59,73
2022,8,29,1,11,3,1,2,0,94,33,12,29/08/2022 11:00:00,74,94
2022,8,29,1,12,3,1,2,0,102,17,15,29/08/2022 12:00:00,94,96
2022,8,29,1,13,3,1,2,0,97,17,24,29/08/2022 13:00:00,102,89
2022,8,29,1,14,3,1,2,0,88,12,18,29/08/2022 14:00:00,97,83
2022,8,29,1,15,4,1,2,0,84,8,23,29/08/2022 15:00:00,88,68
2022,8,29,1,16,4,1,2,0,68,13,19,29/08/2022 16:00:00,84,62
2022,8,29,1,17,4,1,2,0,65,18,15,29/08/2022 17:00:00,68,65
2022,8,29,1,18,4,1,2,0,66,17,22,29/08/2022 18:00:00,65,60
2022,8,29,1,19,5,1,2,0,58,4,17,29/08/2022 19:00:00,66,47
2022,8,29,1,20,5,1,2,0,46,7,10,29/08/2022 20:00:00,58,44
2022,8,29,1,21,5,1,2,0,44,12,13,29/08/2022 21:00:00,46,43
2022,8,29,1,22,5,1,2,0,43,7,13,29/08/2022 22:00:00,44,37
2022,8,29,1,23,0,1,2,0,37,1,7,29/08/2022 23:00:00,43,31
2022,8,30,2,0,0,1,2,0,31,0,10,30/08/2022 00:00:00,37,21
2022,8,30,2,1,0,1,2,0,21,0,6,30/08/2022 01:00:00,31,15
2022,8,30,2,2,0,1,2,0,15,0,1,30/08/2022 02:00:00,21,14
2022,8,30,2,3,1,1,2,0,14,0,1,30/08/2022 03:00:00,15,13
2022,8,30,2,4,1,1,2,0,13,0,0,30/08/2022 04:00:00,14,13
2022,8,30,2,5,1,1,2,0,13,0,0,30/08/2022 05:00:00,13,13
2022,8,30,2,6,1,1,2,0,13,0,1,30/08/2022 06:00:00,13,12
2022,8,30,2,7,2,1,2,0,17,5,0,30/08/2022 07:00:00,13,17
2022,8,30,2,8,2,1,2,0,38,21,0,30/08/2022 08:00:00,17,38
2022,8,30,2,9,2,1,2,0,73,38,3,30/08/2022 09:00:00,38,73
2022,8,30,2,10,2,1,2,0,91,30,12,30/08/2022 10:00:00,73,91
2022,8,30,2,11,3,1,2,0,106,29,14,30/08/2022 11:00:00,91,106
2022,8,30,2,12,3,1,2,0,116,27,20,30/08/2022 12:00:00,106,113
2022,8,30,2,13,3,1,2,0,116,21,25,30/08/2022 13:00:00,116,109
2022,8,30,2,14,3,1,2,0,111,16,25,30/08/2022 14:00:00,116,100
2022,8,30,2,15,4,1,2,0,101,19,27,30/08/2022 15:00:00,111,92
2022,8,30,2,16,4,1,2,0,94,16,23,30/08/2022 16:00:00,101,85
2022,8,30,2,17,4,1,2,0,86,16,25,30/08/2022 17:00:00,94,76
2022,8,30,2,18,4,1,2,0,80,30,26,30/08/2022 18:00:00,86,80
2022,8,30,2,19,5,1,2,0,82,20,29,30/08/2022 19:00:00,80,71
2022,8,30,2,20,5,1,2,0,78,22,19,30/08/2022 20:00:00,82,74
2022,8,30,2,21,5,1,2,0,73,9,18,30/08/2022 21:00:00,78,65
2022,8,30,2,22,5,1,2,0,64,0,24,30/08/2022 22:00:00,73,41
2022,8,30,2,23,0,1,2,0,42,3,6,30/08/2022 23:00:00,64,38
2022,8,31,3,0,0,1,2,0,38,0,14,31/08/2022 00:00:00,42,24
2022,8,31,3,1,0,1,2,0,24,0,5,31/08/2022 01:00:00,38,19
2022,8,31,3,2,0,1,2,0,20,2,2,31/08/2022 02:00:00,24,19
2022,8,31,3,3,1,1,2,0,19,0,1,31/08/2022 03:00:00,20,18
2022,8,31,3,4,1,1,2,0,18,0,1,31/08/2022 04:00:00,19,17
2022,8,31,3,5,1,1,2,0,17,0,0,31/08/2022 05:00:00,18,17
2022,8,31,3,6,1,1,2,0,18,1,0,31/08/2022 06:00:00,17,18
2022,8,31,3,7,2,1,2,0,26,9,1,31/08/2022 07:00:00,18,26
2022,8,31,3,8,2,1,2,0,44,22,4,31/08/2022 08:00:00,26,44
2022,8,31,3,9,2,1,2,0,69,31,7,31/08/2022 09:00:00,44,68
2022,8,31,3,10,2,1,2,0,104,46,10,31/08/2022 10:00:00,69,104
2022,8,31,3,11,3,1,2,0,120,24,9,31/08/2022 11:00:00,104,119
2022,8,31,3,12,3,1,2,0,127,35,33,31/08/2022 12:00:00,120,121
2022,8,31,3,13,3,1,2,0,128,34,33,31/08/2022 13:00:00,127,122
2022,8,31,3,14,3,1,2,0,126,20,27,31/08/2022 14:00:00,128,115
2022,8,31,3,15,4,1,2,0,115,12,35,31/08/2022 15:00:00,126,92
2022,8,31,3,16,4,1,2,0,97,23,18,31/08/2022 16:00:00,115,97
2022,8,31,3,17,4,1,2,0,99,21,34,31/08/2022 17:00:00,97,84
2022,8,31,3,18,4,1,2,0,84,16,32,31/08/2022 18:00:00,99,68
2022,8,31,3,19,5,1,2,0,68,20,25,31/08/2022 19:00:00,84,63
2022,8,31,3,20,5,1,2,0,72,22,21,31/08/2022 20:00:00,68,64
2022,8,31,3,21,5,1,2,0,67,16,17,31/08/2022 21:00:00,72,63
2022,8,31,3,22,5,1,2,0,64,7,17,31/08/2022 22:00:00,67,53
2022,8,31,3,23,0,1,2,0,53,2,14,31/08/2022 23:00:00,64,41
