Year,Month,Day,DayOfWeek,Hour,TimeOfDay,Holidays,Season,WeekEnd,Parking,CheckIns,CheckOuts,Date,Previous,Latest
2021,1,1,5,0,0,1,0,0,1,1,0,01/01/2021 00:00:00,0,1
2021,1,1,5,1,0,1,0,0,1,0,0,01/01/2021 01:00:00,1,1
2021,1,1,5,2,0,1,0,0,1,0,0,01/01/2021 02:00:00,1,1
2021,1,1,5,3,1,1,0,0,1,0,0,01/01/2021 03:00:00,1,1
2021,1,1,5,4,1,1,0,0,1,0,0,01/01/2021 04:00:00,1,1
2021,1,1,5,5,1,1,0,0,1,0,0,01/01/2021 05:00:00,1,1
2021,1,1,5,6,1,1,0,0,1,0,0,01/01/2021 06:00:00,1,1
2021,1,1,5,7,2,1,0,0,1,0,0,01/01/2021 07:00:00,1,1
2021,1,1,5,8,2,1,0,0,1,0,0,01/01/2021 08:00:00,1,1
2021,1,1,5,9,2,1,0,0,1,1,1,01/01/2021 09:00:00,1,1
2021,1,1,5,10,2,1,0,0,1,0,0,01/01/2021 10:00:00,1,1
2021,1,1,5,11,3,1,0,0,1,1,1,01/01/2021 11:00:00,1,1
2021,1,1,5,12,3,1,0,0,3,2,0,01/01/2021 12:00:00,1,3
2021,1,1,5,13,3,1,0,0,5,2,1,01/01/2021 13:00:00,3,4
2021,1,1,5,14,3,1,0,0,4,1,1,01/01/2021 14:00:00,5,4
2021,1,1,5,15,4,1,0,0,4,3,3,01/01/2021 15:00:00,4,4
2021,1,1,5,16,4,1,0,0,5,2,2,01/01/2021 16:00:00,4,4
2021,1,1,5,17,4,1,0,0,11,7,0,01/01/2021 17:00:00,5,11
2021,1,1,5,18,4,1,0,0,13,6,6,01/01/2021 18:00:00,11,11
2021,1,1,5,19,5,1,0,0,15,8,4,01/01/2021 19:00:00,13,15
2021,1,1,5,20,5,1,0,0,16,3,8,01/01/2021 20:00:00,15,10
2021,1,1,5,21,5,1,0,0,10,2,8,01/01/2021 21:00:00,16,4
2021,1,1,5,22,5,1,0,0,4,0,0,01/01/2021 22:00:00,10,4
2021,1,1,5,23,0,1,0,0,4,0,0,01/01/2021 23:00:00,4,4
2021,1,2,6,0,0,1,0,1,4,0,0,02/01/2021 00:00:00,4,4
2021,1,2,6,1,0,1,0,1,4,0,0,02/01/2021 01:00:00,4,4
2021,1,2,6,2,0,1,0,1,4,0,0,02/01/2021 02:00:00,4,4
2021,1,2,6,3,1,1,0,1,4,0,0,02/01/2021 03:00:00,4,4
2021,1,2,6,4,1,1,0,1,4,0,0,02/01/2021 04:00:00,4,4
2021,1,2,6,5,1,1,0,1,4,0,0,02/01/2021 05:00:00,4,4
2021,1,2,6,6,1,1,0,1,4,0,0,02/01/2021 06:00:00,4,4
2021,1,2,6,7,2,1,0,1,4,0,0,02/01/2021 07:00:00,4,4
2021,1,2,6,8,2,1,0,1,4,0,0,02/01/2021 08:00:00,4,4
2021,1,2,6,9,2,1,0,1,5,2,1,02/01/2021 09:00:00,4,5
2021,1,2,6,10,2,1,0,1,6,2,1,02/01/2021 10:00:00,5,6
2021,1,2,6,11,3,1,0,1,14,9,1,02/01/2021 11:00:00,6,14
2021,1,2,6,12,3,1,0,1,27,15,3,02/01/2021 12:00:00,14,26
2021,1,2,6,13,3,1,0,1,34,11,5,02/01/2021 13:00:00,27,32
2021,1,2,6,14,3,1,0,1,33,4,10,02/01/2021 14:00:00,34,26
2021,1,2,6,15,4,1,0,1,26,5,10,02/01/2021 15:00:00,33,21
2021,1,2,6,16,4,1,0,1,21,3,8,02/01/2021 16:00:00,26,16
2021,1,2,6,17,4,1,0,1,24,12,5,02/01/2021 17:00:00,21,23
2021,1,2,6,18,4,1,0,1,25,4,9,02/01/2021 18:00:00,24,18
2021,1,2,6,19,5,1,0,1,18,1,8,02/01/2021 19:00:00,25,11
2021,1,2,6,20,5,1,0,1,11,0,5,02/01/2021 20:00:00,18,6
2021,1,2,6,21,5,1,0,1,6,0,1,02/01/2021 21:00:00,11,5
2021,1,2,6,22,5,1,0,1,5,0,2,02/01/2021 22:00:00,6,3
2021,1,2,6,23,0,1,0,1,3,0,0,02/01/2021 23:00:00,5,3
2021,1,3,0,0,0,1,0,1,3,0,0,03/01/2021 00:00:00,3,3
2021,1,3,0,1,0,1,0,1,3,0,0,03/01/2021 01:00:00,3,3
2021,1,3,0,2,0,1,0,1,3,0,0,03/01/2021 02:00:00,3,3
2021,1,3,0,3,1,1,0,1,3,0,0,03/01/2021 03:00:00,3,3
2021,1,3,0,4,1,1,0,1,3,0,0,03/01/2021 04:00:00,3,3
2021,1,3,0,5,1,1,0,1,3,0,0,03/01/2021 05:00:00,3,3
2021,1,3,0,6,1,1,0,1,3,0,0,03/01/2021 06:00:00,3,3
2021,1,3,0,7,2,1,0,1,4,1,0,03/01/2021 07:00:00,3,4
2021,1,3,0,8,2,1,0,1,5,1,0,03/01/2021 08:00:00,4,5
2021,1,3,0,9,2,1,0,1,6,1,1,03/01/2021 09:00:00,5,5
2021,1,3,0,10,2,1,0,1,6,2,1,03/01/2021 10:00:00,6,6
2021,1,3,0,11,3,1,0,1,7,2,1,03/01/2021 11:00:00,6,7
2021,1,3,0,12,3,1,0,1,7,0,1,03/01/2021 12:00:00,7,6
2021,1,3,0,13,3,1,0,1,9,3,0,03/01/2021 13:00:00,7,9
2021,1,3,0,14,3,1,0,1,9,0,0,03/01/2021 14:00:00,9,9
2021,1,3,0,15,4,1,0,1,10,1,1,03/01/2021 15:00:00,9,9
2021,1,3,0,16,4,1,0,1,10,1,0,03/01/2021 16:00:00,10,10
2021,1,3,0,17,4,1,0,1,14,5,2,03/01/2021 17:00:00,10,13
2021,1,3,0,18,4,1,0,1,14,2,2,03/01/2021 18:00:00,14,13
2021,1,3,0,19,5,1,0,1,13,0,7,03/01/2021 19:00:00,14,6
2021,1,3,0,20,5,1,0,1,6,0,2,03/01/2021 20:00:00,13,4
2021,1,3,0,21,5,1,0,1,4,0,0,03/01/2021 21:00:00,6,4
2021,1,3,0,22,5,1,0,1,4,0,0,03/01/2021 22:00:00,4,4
2021,1,3,0,23,0,1,0,1,4,0,0,03/01/2021 23:00:00,4,4
2021,1,4,1,0,0,1,0,0,4,0,0,04/01/2021 00:00:00,4,4
2021,1,4,1,1,0,1,0,0,4,0,0,04/01/2021 01:00:00,4,4
2021,1,4,1,2,0,1,0,0,4,0,0,04/01/2021 02:00:00,4,4
2021,1,4,1,3,1,1,0,0,4,0,0,04/01/2021 03:00:00,4,4
2021,1,4,1,4,1,1,0,0,4,0,0,04/01/2021 04:00:00,4,4
2021,1,4,1,5,1,1,0,0,4,0,0,04/01/2021 05:00:00,4,4
2021,1,4,1,6,1,1,0,0,5,2,1,04/01/2021 06:00:00,4,5
2021,1,4,1,7,2,1,0,0,14,9,0,04/01/2021 07:00:00,5,14
2021,1,4,1,8,2,1,0,0,43,29,0,04/01/2021 08:00:00,14,43
2021,1,4,1,9,2,1,0,0,83,46,6,04/01/2021 09:00:00,43,83
2021,1,4,1,10,2,1,0,0,109,38,13,04/01/2021 10:00:00,83,108
2021,1,4,1,11,3,1,0,0,129,28,7,04/01/2021 11:00:00,109,129
2021,1,4,1,12,3,1,0,0,131,23,25,04/01/2021 12:00:00,129,127
2021,1,4,1,13,3,1,0,0,129,23,24,04/01/2021 13:00:00,131,126
2021,1,4,1,14,3,1,0,0,129,19,23,04/01/2021 14:00:00,129,122
2021,1,4,1,15,4,1,0,0,124,11,23,04/01/2021 15:00:00,129,110
2021,1,4,1,16,4,1,0,0,109,15,31,04/01/2021 16:00:00,124,94
2021,1,4,1,17,4,1,0,0,94,12,34,04/01/2021 17:00:00,109,72
2021,1,4,1,18,4,1,0,0,72,6,29,04/01/2021 18:00:00,94,49
2021,1,4,1,19,5,1,0,0,49,4,20,04/01/2021 19:00:00,72,33
2021,1,4,1,20,5,1,0,0,33,2,19,04/01/2021 20:00:00,49,16
2021,1,4,1,21,5,1,0,0,16,2,4,04/01/2021 21:00:00,33,14
2021,1,4,1,22,5,1,0,0,14,0,2,04/01/2021 22:00:00,16,12
2021,1,4,1,23,0,1,0,0,12,0,0,04/01/2021 23:00:00,14,12
2021,1,5,2,0,0,1,0,0,12,0,0,05/01/2021 00:00:00,12,12
2021,1,5,2,1,0,1,0,0,12,0,0,05/01/2021 01:00:00,12,12
2021,1,5,2,2,0,1,0,0,12,0,0,05/01/2021 02:00:00,12,12
2021,1,5,2,3,1,1,0,0,12,0,0,05/01/2021 03:00:00,12,12
2021,1,5,2,4,1,1,0,0,13,1,0,05/01/2021 04:00:00,12,13
2021,1,5,2,5,1,1,0,0,13,0,0,05/01/2021 05:00:00,13,13
2021,1,5,2,6,1,1,0,0,14,1,0,05/01/2021 06:00:00,13,14
2021,1,5,2,7,2,1,0,0,22,9,1,05/01/2021 07:00:00,14,22
2021,1,5,2,8,2,1,0,0,47,28,3,05/01/2021 08:00:00,22,47
2021,1,5,2,9,2,1,0,0,87,45,6,05/01/2021 09:00:00,47,86
2021,1,5,2,10,2,1,0,0,127,50,9,05/01/2021 10:00:00,87,127
2021,1,5,2,11,3,1,0,0,143,38,23,05/01/2021 11:00:00,127,142
2021,1,5,2,12,3,1,0,0,153,31,22,05/01/2021 12:00:00,143,151
2021,1,5,2,13,3,1,0,0,153,28,36,05/01/2021 13:00:00,153,143
2021,1,5,2,14,3,1,0,0,142,15,33,05/01/2021 14:00:00,153,125
2021,1,5,2,15,4,1,0,0,126,11,36,05/01/2021 15:00:00,142,100
2021,1,5,2,16,4,1,0,0,101,16,25,05/01/2021 16:00:00,126,91
2021,1,5,2,17,4,1,0,0,93,14,29,05/01/2021 17:00:00,101,76
2021,1,5,2,18,4,1,0,0,76,11,32,05/01/2021 18:00:00,93,55
2021,1,5,2,19,5,1,0,0,56,7,21,05/01/2021 19:00:00,76,41
2021,1,5,2,20,5,1,0,0,41,2,18,05/01/2021 20:00:00,56,25
2021,1,5,2,21,5,1,0,0,25,0,13,05/01/2021 21:00:00,41,12
2021,1,5,2,22,5,1,0,0,12,0,3,05/01/2021 22:00:00,25,9
2021,1,5,2,23,0,1,0,0,9,0,1,05/01/2021 23:00:00,12,8
2021,1,6,3,0,0,1,0,0,8,0,0,06/01/2021 00:00:00,9,8
2021,1,6,3,1,0,1,0,0,8,0,1,06/01/2021 01:00:00,8,7
2021,1,6,3,2,0,1,0,0,7,0,0,06/01/2021 02:00:00,8,7
2021,1,6,3,3,1,1,0,0,7,0,0,06/01/2021 03:00:00,7,7
2021,1,6,3,4,1,1,0,0,7,0,0,06/01/2021 04:00:00,7,7
2021,1,6,3,5,1,1,0,0,7,0,0,06/01/2021 05:00:00,7,7
2021,1,6,3,6,1,1,0,0,7,0,0,06/01/2021 06:00:00,7,7
2021,1,6,3,7,2,1,0,0,9,2,0,06/01/2021 07:00:00,7,9
2021,1,6,3,8,2,1,0,0,9,0,0,06/01/2021 08:00:00,9,9
2021,1,6,3,9,2,1,0,0,9,1,1,06/01/2021 09:00:00,9,9
2021,1,6,3,10,2,1,0,0,10,3,2,06/01/2021 10:00:00,9,10
2021,1,6,3,11,3,1,0,0,13,3,0,06/01/2021 11:00:00,10,13
2021,1,6,3,12,3,1,0,0,15,4,2,06/01/2021 12:00:00,13,15
2021,1,6,3,13,3,1,0,0,15,6,6,06/01/2021 13:00:00,15,15
2021,1,6,3,14,3,1,0,0,22,9,3,06/01/2021 14:00:00,15,21
2021,1,6,3,15,4,1,0,0,21,2,3,06/01/2021 15:00:00,22,20
2021,1,6,3,16,4,1,0,0,23,5,8,06/01/2021 16:00:00,21,17
2021,1,6,3,17,4,1,0,0,21,6,3,06/01/2021 17:00:00,23,20
2021,1,6,3,18,4,1,0,0,20,1,7,06/01/2021 18:00:00,21,14
2021,1,6,3,19,5,1,0,0,15,2,2,06/01/2021 19:00:00,20,14
2021,1,6,3,20,5,1,0,0,14,1,5,06/01/2021 20:00:00,15,10
2021,1,6,3,21,5,1,0,0,11,1,0,06/01/2021 21:00:00,14,11
2021,1,6,3,22,5,1,0,0,11,0,0,06/01/2021 22:00:00,11,11
2021,1,6,3,23,0,1,0,0,12,1,1,06/01/2021 23:00:00,11,11
2021,1,7,4,0,0,1,0,0,11,0,0,07/01/2021 00:00:00,12,11
2021,1,7,4,1,0,1,0,0,11,0,0,07/01/2021 01:00:00,11,11
2021,1,7,4,2,0,1,0,0,11,0,0,07/01/2021 02:00:00,11,11
2021,1,7,4,3,1,1,0,0,11,0,0,07/01/2021 03:00:00,11,11
2021,1,7,4,4,1,1,0,0,11,0,0,07/01/2021 04:00:00,11,11
2021,1,7,4,5,1,1,0,0,11,0,2,07/01/2021 05:00:00,11,9
2021,1,7,4,6,1,1,0,0,10,1,0,07/01/2021 06:00:00,11,10
2021,1,7,4,7,2,1,0,0,15,5,0,07/01/2021 07:00:00,10,15
2021,1,7,4,8,2,1,0,0,50,37,2,07/01/2021 08:00:00,15,50
2021,1,7,4,9,2,1,0,0,105,57,2,07/01/2021 09:00:00,50,105
2021,1,7,4,10,2,1,0,0,130,36,11,07/01/2021 10:00:00,105,130
2021,1,7,4,11,3,1,0,0,146,38,24,07/01/2021 11:00:00,130,144
2021,1,7,4,12,3,1,0,0,159,36,21,07/01/2021 12:00:00,146,159
2021,1,7,4,13,3,1,0,0,172,28,21,07/01/2021 13:00:00,159,166
2021,1,7,4,14,3,1,0,0,164,24,37,07/01/2021 14:00:00,172,153
2021,1,7,4,15,4,1,0,0,151,19,36,07/01/2021 15:00:00,164,136
2021,1,7,4,16,4,1,0,0,141,16,30,07/01/2021 16:00:00,151,122
2021,1,7,4,17,4,1,0,0,121,25,53,07/01/2021 17:00:00,141,94
2021,1,7,4,18,4,1,0,0,92,10,40,07/01/2021 18:00:00,121,64
2021,1,7,4,19,5,1,0,0,64,9,29,07/01/2021 19:00:00,92,44
2021,1,7,4,20,5,1,0,0,43,3,21,07/01/2021 20:00:00,64,26
2021,1,7,4,21,5,1,0,0,26,0,10,07/01/2021 21:00:00,43,16
2021,1,7,4,22,5,1,0,0,16,0,4,07/01/2021 22:00:00,26,12
2021,1,7,4,23,0,1,0,0,12,0,2,07/01/2021 23:00:00,16,10
2021,1,8,5,0,0,0,0,0,10,0,0,08/01/2021 00:00:00,12,10
2021,1,8,5,1,0,0,0,0,10,0,0,08/01/2021 01:00:00,10,10
2021,1,8,5,2,0,0,0,0,10,0,0,08/01/2021 02:00:00,10,10
2021,1,8,5,3,1,0,0,0,10,0,0,08/01/2021 03:00:00,10,10
2021,1,8,5,4,1,0,0,0,10,0,0,08/01/2021 04:00:00,10,10
2021,1,8,5,5,1,0,0,0,10,0,0,08/01/2021 05:00:00,10,10
2021,1,8,5,6,1,0,0,0,12,2,0,08/01/2021 06:00:00,10,12
2021,1,8,5,7,2,0,0,0,23,12,1,08/01/2021 07:00:00,12,23
2021,1,8,5,8,2,0,0,0,53,30,0,08/01/2021 08:00:00,23,53
2021,1,8,5,9,2,0,0,0,109,64,8,08/01/2021 09:00:00,53,109
2021,1,8,5,10,2,0,0,0,145,48,12,08/01/2021 10:00:00,109,145
2021,1,8,5,11,3,0,0,0,157,27,17,08/01/2021 11:00:00,145,155
2021,1,8,5,12,3,0,0,0,165,35,28,08/01/2021 12:00:00,157,162
2021,1,8,5,13,3,0,0,0,167,27,23,08/01/2021 13:00:00,165,166
2021,1,8,5,14,3,0,0,0,171,26,21,08/01/2021 14:00:00,167,171
2021,1,8,5,15,4,0,0,0,171,16,42,08/01/2021 15:00:00,171,145
2021,1,8,5,16,4,0,0,0,143,16,39,08/01/2021 16:00:00,171,122
2021,1,8,5,17,4,0,0,0,124,20,26,08/01/2021 17:00:00,143,116
2021,1,8,5,18,4,0,0,0,115,18,47,08/01/2021 18:00:00,124,87
2021,1,8,5,19,5,0,0,0,88,11,41,08/01/2021 19:00:00,115,57
2021,1,8,5,20,5,0,0,0,56,1,30,08/01/2021 20:00:00,88,28
2021,1,8,5,21,5,0,0,0,27,1,10,08/01/2021 21:00:00,56,19
2021,1,8,5,22,5,0,0,0,18,0,3,08/01/2021 22:00:00,27,16
2021,1,8,5,23,0,0,0,0,16,0,3,08/01/2021 23:00:00,18,13
2021,1,9,6,0,0,0,0,1,13,0,1,09/01/2021 00:00:00,16,12
2021,1,9,6,1,0,0,0,1,12,0,0,09/01/2021 01:00:00,13,12
2021,1,9,6,2,0,0,0,1,12,0,0,09/01/2021 02:00:00,12,12
2021,1,9,6,3,1,0,0,1,12,0,0,09/01/2021 03:00:00,12,12
2021,1,9,6,4,1,0,0,1,12,0,0,09/01/2021 04:00:00,12,12
2021,1,9,6,5,1,0,0,1,12,0,0,09/01/2021 05:00:00,12,12
2021,1,9,6,6,1,0,0,1,12,0,0,09/01/2021 06:00:00,12,12
2021,1,9,6,7,2,0,0,1,13,1,1,09/01/2021 07:00:00,12,12
2021,1,9,6,8,2,0,0,1,14,2,0,09/01/2021 08:00:00,13,14
2021,1,9,6,9,2,0,0,1,19,7,3,09/01/2021 09:00:00,14,18
2021,1,9,6,10,2,0,0,1,24,6,2,09/01/2021 10:00:00,19,22
2021,1,9,6,11,3,0,0,1,24,7,5,09/01/2021 11:00:00,24,24
2021,1,9,6,12,3,0,0,1,28,11,7,09/01/2021 12:00:00,24,28
2021,1,9,6,13,3,0,0,1,31,10,11,09/01/2021 13:00:00,28,27
2021,1,9,6,14,3,0,0,1,29,6,4,09/01/2021 14:00:00,31,29
2021,1,9,6,15,4,0,0,1,29,2,8,09/01/2021 15:00:00,29,23
2021,1,9,6,16,4,0,0,1,24,4,6,09/01/2021 16:00:00,29,21
2021,1,9,6,17,4,0,0,1,20,2,4,09/01/2021 17:00:00,24,19
2021,1,9,6,18,4,0,0,1,18,3,8,09/01/2021 18:00:00,20,14
2021,1,9,6,19,5,0,0,1,14,2,4,09/01/2021 19:00:00,18,12
2021,1,9,6,20,5,0,0,1,12,3,4,09/01/2021 20:00:00,14,11
2021,1,9,6,21,5,0,0,1,11,0,0,09/01/2021 21:00:00,12,11
2021,1,9,6,22,5,0,0,1,11,0,0,09/01/2021 22:00:00,11,11
2021,1,9,6,23,0,0,0,1,11,0,1,09/01/2021 23:00:00,11,10
2021,1,10,0,0,0,0,0,1,10,0,0,10/01/2021 00:00:00,11,10
2021,1,10,0,1,0,0,0,1,10,0,0,10/01/2021 01:00:00,10,10
2021,1,10,0,2,0,0,0,1,10,0,0,10/01/2021 02:00:00,10,10
2021,1,10,0,3,1,0,0,1,10,0,0,10/01/2021 03:00:00,10,10
2021,1,10,0,4,1,0,0,1,10,0,0,10/01/2021 04:00:00,10,10
2021,1,10,0,5,1,0,0,1,10,0,0,10/01/2021 05:00:00,10,10
2021,1,10,0,6,1,0,0,1,10,0,0,10/01/2021 06:00:00,10,10
2021,1,10,0,7,2,0,0,1,10,0,0,10/01/2021 07:00:00,10,10
2021,1,10,0,8,2,0,0,1,11,1,0,10/01/2021 08:00:00,10,11
2021,1,10,0,9,2,0,0,1,12,1,0,10/01/2021 09:00:00,11,12
2021,1,10,0,10,2,0,0,1,14,3,1,10/01/2021 10:00:00,12,14
2021,1,10,0,11,3,0,0,1,17,5,2,10/01/2021 11:00:00,14,17
2021,1,10,0,12,3,0,0,1,21,6,3,10/01/2021 12:00:00,17,20
2021,1,10,0,13,3,0,0,1,20,4,5,10/01/2021 13:00:00,21,19
2021,1,10,0,14,3,0,0,1,22,5,5,10/01/2021 14:00:00,20,19
2021,1,10,0,15,4,0,0,1,19,1,3,10/01/2021 15:00:00,22,17
2021,1,10,0,16,4,0,0,1,20,6,5,10/01/2021 16:00:00,19,18
2021,1,10,0,17,4,0,0,1,21,4,3,10/01/2021 17:00:00,20,19
2021,1,10,0,18,4,0,0,1,19,2,4,10/01/2021 18:00:00,21,17
2021,1,10,0,19,5,0,0,1,17,0,5,10/01/2021 19:00:00,19,12
2021,1,10,0,20,5,0,0,1,12,0,3,10/01/2021 20:00:00,17,9
2021,1,10,0,21,5,0,0,1,9,1,2,10/01/2021 21:00:00,12,8
2021,1,10,0,22,5,0,0,1,8,0,1,10/01/2021 22:00:00,9,7
2021,1,10,0,23,0,0,0,1,7,0,1,10/01/2021 23:00:00,8,6
2021,1,11,1,0,0,0,0,0,6,0,0,11/01/2021 00:00:00,7,6
2021,1,11,1,1,0,0,0,0,6,0,0,11/01/2021 01:00:00,6,6
2021,1,11,1,2,0,0,0,0,6,0,0,11/01/2021 02:00:00,6,6
2021,1,11,1,3,1,0,0,0,6,0,0,11/01/2021 03:00:00,6,6
2021,1,11,1,4,1,0,0,0,6,0,0,11/01/2021 04:00:00,6,6
2021,1,11,1,5,1,0,0,0,6,0,0,11/01/2021 05:00:00,6,6
2021,1,11,1,6,1,0,0,0,6,0,0,11/01/2021 06:00:00,6,6
2021,1,11,1,7,2,0,0,0,20,14,0,11/01/2021 07:00:00,6,20
2021,1,11,1,8,2,0,0,0,64,46,2,11/01/2021 08:00:00,20,64
2021,1,11,1,9,2,0,0,0,115,63,12,11/01/2021 09:00:00,64,115
2021,1,11,1,10,2,0,0,0,158,58,17,11/01/2021 10:00:00,115,156
2021,1,11,1,11,3,0,0,0,182,47,21,11/01/2021 11:00:00,158,182
2021,1,11,1,12,3,0,0,0,192,33,28,11/01/2021 12:00:00,182,187
2021,1,11,1,13,3,0,0,0,187,23,31,11/01/2021 13:00:00,192,179
2021,1,11,1,14,3,0,0,0,178,18,42,11/01/2021 14:00:00,187,155
2021,1,11,1,15,4,0,0,0,156,17,29,11/01/2021 15:00:00,178,143
2021,1,11,1,16,4,0,0,0,141,23,29,11/01/2021 16:00:00,156,137
2021,1,11,1,17,4,0,0,0,137,25,46,11/01/2021 17:00:00,141,116
2021,1,11,1,18,4,0,0,0,116,17,42,11/01/2021 18:00:00,137,91
2021,1,11,1,19,5,0,0,0,90,10,50,11/01/2021 19:00:00,116,51
2021,1,11,1,20,5,0,0,0,50,5,27,11/01/2021 20:00:00,90,29
2021,1,11,1,21,5,0,0,0,29,1,10,11/01/2021 21:00:00,50,20
2021,1,11,1,22,5,0,0,0,19,0,7,11/01/2021 22:00:00,29,13
2021,1,11,1,23,0,0,0,0,13,0,3,11/01/2021 23:00:00,19,10
2021,1,12,2,0,0,0,0,0,10,0,1,12/01/2021 00:00:00,13,9
2021,1,12,2,1,0,0,0,0,9,0,0,12/01/2021 01:00:00,10,9
2021,1,12,2,2,0,0,0,0,9,0,0,12/01/2021 02:00:00,9,9
2021,1,12,2,3,1,0,0,0,9,0,0,12/01/2021 03:00:00,9,9
2021,1,12,2,4,1,0,0,0,9,0,0,12/01/2021 04:00:00,9,9
2021,1,12,2,5,1,0,0,0,9,0,0,12/01/2021 05:00:00,9,9
2021,1,12,2,6,1,0,0,0,9,1,1,12/01/2021 06:00:00,9,9
2021,1,12,2,7,2,0,0,0,25,17,1,12/01/2021 07:00:00,9,25
2021,1,12,2,8,2,0,0,0,60,35,0,12/01/2021 08:00:00,25,60
2021,1,12,2,9,2,0,0,0,123,72,9,12/01/2021 09:00:00,60,123
2021,1,12,2,10,2,0,0,0,184,79,18,12/01/2021 10:00:00,123,184
2021,1,12,2,11,3,0,0,0,197,26,21,12/01/2021 11:00:00,184,189
2021,1,12,2,12,3,0,0,0,198,36,34,12/01/2021 12:00:00,197,191
2021,1,12,2,13,3,0,0,0,194,23,39,12/01/2021 13:00:00,198,175
2021,1,12,2,14,3,0,0,0,182,24,35,12/01/2021 14:00:00,194,164
2021,1,12,2,15,4,0,0,0,163,19,29,12/01/2021 15:00:00,182,154
2021,1,12,2,16,4,0,0,0,157,27,41,12/01/2021 16:00:00,163,140
2021,1,12,2,17,4,0,0,0,143,20,49,12/01/2021 17:00:00,157,111
2021,1,12,2,18,4,0,0,0,111,19,46,12/01/2021 18:00:00,143,84
2021,1,12,2,19,5,0,0,0,88,11,41,12/01/2021 19:00:00,111,54
2021,1,12,2,20,5,0,0,0,53,2,32,12/01/2021 20:00:00,88,24
2021,1,12,2,21,5,0,0,0,25,2,11,12/01/2021 21:00:00,53,15
2021,1,12,2,22,5,0,0,0,15,0,4,12/01/2021 22:00:00,25,11
2021,1,12,2,23,0,0,0,0,11,0,4,12/01/2021 23:00:00,15,7
2021,1,13,3,0,0,0,0,0,7,0,0,13/01/2021 00:00:00,11,7
2021,1,13,3,1,0,0,0,0,7,0,0,13/01/2021 01:00:00,7,7
2021,1,13,3,2,0,0,0,0,7,0,0,13/01/2021 02:00:00,7,7
2021,1,13,3,3,1,0,0,0,7,0,0,13/01/2021 03:00:00,7,7
2021,1,13,3,4,1,0,0,0,7,0,0,13/01/2021 04:00:00,7,7
2021,1,13,3,5,1,0,0,0,7,0,0,13/01/2021 05:00:00,7,7
2021,1,13,3,6,1,0,0,0,9,2,0,13/01/2021 06:00:00,7,9
2021,1,13,3,7,2,0,0,0,21,13,1,13/01/2021 07:00:00,9,21
2021,1,13,3,8,2,0,0,0,67,46,0,13/01/2021 08:00:00,21,67
2021,1,13,3,9,2,0,0,0,119,61,10,13/01/2021 09:00:00,67,118
2021,1,13,3,10,2,0,0,0,147,46,20,13/01/2021 10:00:00,119,144
2021,1,13,3,11,3,0,0,0,156,35,26,13/01/2021 11:00:00,147,153
2021,1,13,3,12,3,0,0,0,160,27,20,13/01/2021 12:00:00,156,160
2021,1,13,3,13,3,0,0,0,160,23,33,13/01/2021 13:00:00,160,150
2021,1,13,3,14,3,0,0,0,166,38,27,13/01/2021 14:00:00,160,161
2021,1,13,3,15,4,0,0,0,162,11,38,13/01/2021 15:00:00,166,134
2021,1,13,3,16,4,0,0,0,134,26,39,13/01/2021 16:00:00,162,121
2021,1,13,3,17,4,0,0,0,122,23,41,13/01/2021 17:00:00,134,103
2021,1,13,3,18,4,0,0,0,107,23,49,13/01/2021 18:00:00,122,77
2021,1,13,3,19,5,0,0,0,77,8,45,13/01/2021 19:00:00,107,40
2021,1,13,3,20,5,0,0,0,40,9,24,13/01/2021 20:00:00,77,25
2021,1,13,3,21,5,0,0,0,24,1,12,13/01/2021 21:00:00,40,14
2021,1,13,3,22,5,0,0,0,14,0,4,13/01/2021 22:00:00,24,10
2021,1,13,3,23,0,0,0,0,10,0,2,13/01/2021 23:00:00,14,8
2021,1,14,4,0,0,0,0,0,8,0,1,14/01/2021 00:00:00,10,7
2021,1,14,4,1,0,0,0,0,7,0,0,14/01/2021 01:00:00,8,7
2021,1,14,4,2,0,0,0,0,7,0,0,14/01/2021 02:00:00,7,7
2021,1,14,4,3,1,0,0,0,7,0,0,14/01/2021 03:00:00,7,7
2021,1,14,4,4,1,0,0,0,7,0,0,14/01/2021 04:00:00,7,7
2021,1,14,4,5,1,0,0,0,7,0,1,14/01/2021 05:00:00,7,6
2021,1,14,4,6,1,0,0,0,7,1,0,14/01/2021 06:00:00,7,7
2021,1,14,4,7,2,0,0,0,20,13,0,14/01/2021 07:00:00,7,20
2021,1,14,4,8,2,0,0,0,62,43,1,14/01/2021 08:00:00,20,62
2021,1,14,4,9,2,0,0,0,118,64,8,14/01/2021 09:00:00,62,118
2021,1,14,4,10,2,0,0,0,145,50,23,14/01/2021 10:00:00,118,145
2021,1,14,4,11,3,0,0,0,171,44,18,14/01/2021 11:00:00,145,171
2021,1,14,4,12,3,0,0,0,186,39,29,14/01/2021 12:00:00,171,181
2021,1,14,4,13,3,0,0,0,181,29,47,14/01/2021 13:00:00,186,163
2021,1,14,4,14,3,0,0,0,162,25,34,14/01/2021 14:00:00,181,154
2021,1,14,4,15,4,0,0,0,152,18,38,14/01/2021 15:00:00,162,134
2021,1,14,4,16,4,0,0,0,134,17,35,14/01/2021 16:00:00,152,116
2021,1,14,4,17,4,0,0,0,118,26,31,14/01/2021 17:00:00,134,111
2021,1,14,4,18,4,0,0,0,112,17,43,14/01/2021 18:00:00,118,85
